'TYPE','PERSONS','CHILDREN','INCOME','REGION','EDUCATION'
1,2,0,22900,4,39
2,2,1,27816,4,39
1,2,0,21900,4,43
1,2,0,37243,4,39
2,2,1,6000,4,39
3,4,3,0,4,41
3,3,2,26150,4,39
1,3,0,16516,4,41
1,4,2,64632,4,41
1,2,0,24600,4,37
1,3,0,41180,4,40
1,3,0,5471,4,39
1,5,1,15206,4,40
1,2,0,42007,4,43
1,4,1,52100,4,39
3,2,1,8015,4,39
1,7,5,39905,4,43
1,5,3,13855,4,43
1,3,0,4741,4,33
1,2,0,33000,4,40
1,2,0,87955,4,45
1,2,0,27650,4,40
1,3,0,76201,4,39
1,2,0,47524,4,43
1,2,0,14460,4,40
1,6,4,20492,4,40
1,2,0,28877,4,35
1,2,0,28474,4,34
1,8,6,48070,4,44
3,3,2,3272,4,37
1,6,4,16615,4,36
1,4,2,48206,4,40
1,3,1,40500,4,40
3,2,1,15119,4,40
1,2,0,23705,4,42
1,4,2,36352,4,40
1,4,2,35000,4,39
1,3,1,17200,4,39
1,4,2,58100,4,41
2,3,0,57141,4,33
1,2,0,16530,4,31
1,2,0,20000,4,41
1,2,0,7436,4,37
1,2,0,19092,4,37
1,4,2,47000,4,39
1,6,2,41427,4,43
1,4,0,44834,4,39
1,3,0,56611,4,39
1,3,1,11578,4,40
1,2,0,78500,4,36
1,4,1,76698,4,40
1,4,2,17025,4,36
1,5,3,22600,4,40
1,2,0,59127,4,39
1,8,6,11600,4,40
1,4,1,43200,4,39
1,2,0,21361,4,43
1,2,0,67858,4,39
1,6,4,41620,4,44
1,2,0,22400,4,39
1,2,0,24685,4,43
1,4,2,33200,4,40
1,2,0,57544,4,40
1,2,0,54004,4,40
1,3,1,54100,4,40
1,3,0,52700,4,40
1,7,5,56902,4,40
1,2,0,28600,4,39
1,2,0,6000,4,43
1,2,0,22300,4,32
1,3,0,46561,4,36
3,4,3,4500,4,39
3,6,0,5000,4,31
3,5,4,5000,4,33
3,2,0,0,4,31
1,2,0,43600,4,40
1,3,0,45648,4,36
1,4,2,36317,4,39
1,2,0,31485,4,40
1,2,0,14736,4,40
1,2,0,23302,4,40
1,3,0,52794,4,45
1,3,1,17575,4,40
1,2,0,42970,4,39
3,3,1,37935,4,40
3,4,0,17400,4,40
3,3,2,12400,4,40
1,10,8,34170,4,40
1,3,1,25500,4,40
1,5,3,14202,4,43
1,3,1,38000,4,40
1,4,2,14001,4,33
2,2,1,10000,4,39
1,2,0,62871,4,44
1,2,0,5438,4,39
1,4,0,47632,4,39
1,5,3,43100,4,43
1,2,0,46162,4,43
3,4,3,18247,4,39
1,4,2,45177,4,39
1,2,0,21210,4,34
1,2,0,53600,4,39
1,2,0,21384,4,34
1,5,3,100900,4,39
1,2,0,42365,4,43
1,4,2,35910,4,41
1,3,1,47020,4,43
1,2,0,16300,4,40
1,5,3,28200,4,39
1,2,0,15512,4,40
1,2,0,19000,4,31
1,6,1,29555,4,39
3,2,1,0,4,35
2,2,1,11500,4,37
1,2,0,32381,4,40
1,5,3,30130,4,40
1,3,1,36160,4,35
1,4,2,17000,4,39
1,3,1,19553,4,40
1,2,0,40199,4,43
1,2,0,14289,4,36
1,2,0,37244,4,39
1,2,0,17857,4,40
1,6,4,15981,4,39
1,5,3,17400,4,33
1,4,2,38330,4,36
1,3,1,36314,4,39
1,2,0,50150,4,39
1,4,0,67750,4,43
1,3,1,28000,4,40
1,4,2,41924,4,39
1,5,3,36100,4,43
1,2,0,28000,4,39
1,4,2,53453,4,45
1,3,1,13393,4,33
1,3,1,80000,4,37
1,4,2,5310,4,39
1,6,4,18769,4,41
1,2,0,22330,4,36
1,4,2,12706,4,40
1,4,2,30100,4,39
1,4,2,28280,4,40
1,4,2,16589,4,39
1,2,0,52322,4,44
1,4,2,6340,4,43
1,2,0,15843,4,43
1,3,1,49016,4,35
1,5,3,30084,4,39
1,3,1,13457,4,40
1,5,3,54000,4,39
1,4,2,23610,4,39
1,3,1,18030,4,39
1,6,4,28200,4,39
1,4,2,24910,4,39
1,2,0,10230,4,40
1,3,0,25244,4,40
1,4,2,40520,4,36
1,3,1,26593,4,40
1,3,1,16484,4,39
1,2,0,37200,4,40
1,2,0,82000,4,41
2,3,2,35020,4,39
1,4,2,73000,4,39
1,2,0,12103,4,40
2,4,2,32134,4,39
1,2,0,30192,4,39
1,2,0,19829,4,39
1,2,0,10062,4,39
3,2,0,14232,4,39
1,2,0,22191,4,35
1,2,0,75200,4,42
3,4,3,14200,4,37
1,8,6,19500,4,39
1,3,1,17400,4,35
1,8,2,23328,4,40
1,3,1,6250,4,39
1,5,3,71180,4,39
1,4,2,39200,4,40
1,4,1,87380,4,39
1,3,1,37100,4,43
1,2,0,15232,4,40
1,3,1,42000,4,40
1,3,1,49000,4,39
1,2,0,12330,4,39
1,4,1,62630,4,40
1,4,2,60691,4,40
1,5,3,53260,4,41
1,2,0,12000,4,36
1,5,3,52786,4,39
1,3,1,61846,4,43
1,4,2,66020,4,39
1,6,4,50565,4,39
1,2,0,60710,4,41
1,2,0,17981,4,39
1,3,0,15000,4,39
1,5,3,32270,4,39
1,2,0,29050,4,34
2,2,0,10592,4,35
3,3,2,5420,4,40
3,3,2,8900,4,40
3,2,1,23400,4,41
3,4,3,24710,4,42
1,4,2,44500,4,40
1,6,4,37670,4,40
1,2,0,27650,4,40
1,6,3,54400,4,43
1,2,0,49603,4,42
1,4,2,38800,4,43
1,4,1,65765,4,43
1,2,0,68100,4,41
1,2,0,17280,4,39
3,3,2,18805,4,39
1,3,0,83066,4,39
1,2,0,38100,4,40
1,3,1,29600,4,35
1,2,0,21250,4,40
1,2,0,27784,4,37
1,4,2,35399,4,44
1,3,1,28015,4,36
1,2,0,65385,4,39
1,2,0,24092,4,39
1,2,0,31738,4,39
1,2,0,35000,4,39
1,3,0,54312,4,39
1,2,0,19250,4,42
1,2,0,27554,4,34
3,2,0,36262,4,39
1,3,1,16785,4,41
1,3,1,50610,4,41
1,5,3,51700,4,43
1,4,2,67857,4,39
1,4,1,55010,4,39
1,8,6,60100,4,40
1,4,2,35040,4,40
1,3,1,38020,4,39
1,2,0,11272,4,37
1,2,0,17892,4,40
1,2,0,21854,4,39
1,2,0,17006,4,39
1,3,1,49263,4,43
1,5,3,53868,4,40
1,4,2,70877,4,40
1,4,2,74403,4,43
1,2,0,121851,4,40
1,4,2,42300,4,43
1,2,0,29430,4,43
1,4,2,18598,4,39
1,7,1,114908,4,43
2,2,0,12210,4,39
3,3,2,21500,4,41
1,2,0,47600,4,42
1,4,1,58350,4,44
1,3,0,70508,4,43
1,3,0,99782,4,39
1,2,0,75000,4,40
1,3,1,113299,4,40
3,2,1,15160,4,40
2,5,3,74639,4,45
1,2,0,21431,4,40
1,2,0,10765,4,35
1,4,0,49958,4,40
1,2,0,66124,4,39
1,5,2,51670,4,43
1,2,0,40600,4,40
1,6,4,75200,4,43
1,2,0,39719,4,39
1,3,1,55400,4,44
1,2,0,17820,4,43
3,2,0,8784,4,34
1,2,0,105500,4,40
1,2,0,49600,4,41
3,3,2,11517,4,40
1,3,0,97000,4,40
1,4,2,30000,4,40
1,4,2,14478,4,37
1,2,0,14560,4,32
1,3,1,25424,4,39
1,4,2,45238,4,43
1,2,0,21620,4,33
1,3,1,30800,4,39
1,11,7,59626,4,39
1,2,0,134199,4,43
1,5,3,38050,4,43
1,3,1,35400,4,44
2,2,1,49000,4,40
1,3,0,19774,4,36
3,3,2,16210,4,40
1,2,0,38749,4,39
1,2,0,14238,4,39
3,2,0,26411,4,34
1,4,1,37440,4,41
1,2,0,38901,4,36
1,2,0,25530,4,40
1,4,0,64542,4,44
1,5,3,38360,4,39
2,2,0,35700,4,39
3,2,1,13000,4,40
1,6,4,19610,4,39
3,4,3,6768,4,39
1,2,0,25705,4,39
3,2,0,20342,4,42
1,5,1,55290,4,41
1,2,0,36424,4,35
1,7,5,60554,4,44
1,4,2,44599,4,39
1,5,2,67978,4,43
3,3,2,5220,4,39
1,2,0,30311,4,40
1,2,0,40523,4,40
1,3,1,21450,4,40
1,5,3,27592,4,39
1,3,1,32706,4,39
1,5,3,30482,4,41
1,3,1,35856,4,39
1,4,2,45790,4,43
1,2,0,61830,4,39
1,2,0,51419,4,43
1,4,1,43000,4,40
1,3,1,35056,4,39
2,2,0,29500,4,39
3,4,3,10001,4,39
1,2,0,67000,4,43
1,3,0,12000,4,36
1,4,2,9500,4,41
1,3,1,11098,4,40
1,2,0,21306,4,40
3,3,0,32366,4,39
1,2,0,24488,4,39
1,2,0,29518,4,40
1,10,8,31932,4,39
1,2,0,25197,4,45
1,2,0,53997,4,39
1,4,0,39051,4,39
1,6,4,46280,4,39
1,3,1,39600,4,43
1,2,0,38202,4,40
1,6,4,23087,4,40
3,2,0,15626,4,37
2,3,2,45600,4,39
1,2,0,48605,4,39
1,4,2,4700,4,44
1,3,1,17064,4,39
1,4,2,33024,4,43
1,5,2,42022,4,39
1,3,0,20000,4,40
1,4,2,18220,4,35
3,5,4,10900,4,39
3,6,4,5682,4,36
2,2,0,19500,4,39
1,5,3,51334,4,43
3,3,2,8500,4,39
1,3,0,23750,4,40
1,5,2,64000,4,39
1,2,0,14570,4,39
1,4,2,40900,4,40
3,3,2,35000,4,41
1,6,4,11001,4,39
1,3,1,32537,4,43
3,2,1,6080,4,43
3,2,1,3840,4,39
1,4,2,46560,4,43
1,4,2,13600,4,39
3,3,2,15681,4,39
1,4,2,49800,4,40
1,4,2,71614,4,40
1,4,2,78014,4,40
1,5,3,58176,4,40
1,3,1,67223,4,42
1,3,1,42500,4,44
1,5,3,36213,4,39
1,4,2,18455,4,41
1,2,0,20862,4,39
1,2,0,32200,4,39
3,3,2,19300,4,41
1,3,1,112226,4,44
1,4,2,63400,4,44
1,2,0,50835,4,40
1,4,2,52500,4,42
3,3,2,19650,4,39
3,3,2,23700,4,39
1,4,2,19000,4,39
1,4,2,46600,4,39
1,2,0,32680,4,39
2,2,0,81180,4,39
1,5,3,52688,4,40
1,4,1,35940,4,44
3,3,2,31620,4,39
1,4,2,38154,4,43
1,2,0,38936,4,34
1,3,1,32164,4,42
1,3,0,30891,4,43
1,5,3,62216,4,39
1,3,1,72700,4,41
1,2,0,63410,4,40
1,4,2,68050,4,43
1,2,0,12103,4,40
1,2,0,42366,4,39
3,4,0,72320,4,40
1,3,1,43180,4,40
1,5,3,14896,4,39
1,7,4,76251,4,39
1,2,0,12218,4,40
1,2,0,44102,4,39
1,5,3,35200,4,39
1,2,0,78826,4,45
1,2,0,61020,4,43
1,5,3,74536,4,44
1,3,1,28014,4,40
1,2,0,15280,4,36
1,5,0,78251,4,46
1,5,1,70396,4,40
1,2,0,24426,4,42
1,4,0,53778,4,43
1,3,1,26800,4,40
1,2,0,90140,4,40
1,3,1,17500,4,40
1,4,2,28162,4,45
3,2,1,7622,4,40
1,6,4,80501,4,44
1,2,0,34153,4,34
1,2,0,46625,4,39
3,2,1,21400,4,40
1,3,0,26931,4,39
1,4,2,32600,4,40
1,6,4,43600,4,42
1,5,3,53710,4,39
1,4,2,29501,4,40
2,3,0,72494,4,39
1,5,1,54623,4,39
3,2,1,6409,4,37
1,2,0,156599,4,39
1,2,0,80920,4,39
1,5,3,72475,4,40
1,5,3,19920,4,39
1,4,2,70830,4,45
3,2,0,44100,4,39
1,5,3,25949,4,40
1,4,2,19070,4,39
1,5,3,25071,4,40
3,3,2,9686,4,42
1,2,0,38000,4,40
3,3,2,11200,4,40
1,6,4,47599,4,36
1,4,1,51446,4,40
1,3,1,58000,4,44
3,2,1,38680,4,43
3,5,3,28500,4,40
1,2,0,25200,4,45
1,3,1,25772,4,39
3,2,1,2920,4,39
1,6,4,46614,4,40
1,3,1,10944,4,36
3,3,2,7564,4,39
1,2,0,11072,4,31
1,5,3,48348,4,39
1,2,0,68000,4,43
1,3,1,86100,4,39
1,6,4,59160,4,39
3,3,2,2600,4,37
1,2,0,4476,4,39
1,2,0,29214,4,39
1,5,3,25860,4,39
1,5,2,37280,4,42
1,2,0,25531,4,39
1,4,2,36080,4,41
1,3,1,33140,4,40
1,4,2,82663,4,40
3,4,2,21400,4,39
3,2,1,21070,4,40
1,2,0,50030,4,39
1,3,0,64719,4,39
1,2,0,75500,4,39
1,4,0,46100,4,39
1,2,0,101800,4,43
1,2,0,58185,4,40
1,4,2,44902,4,42
1,3,1,68367,4,43
3,4,2,16548,4,40
1,2,0,45148,4,39
1,5,3,35600,4,39
1,4,0,-99,4,40
1,2,0,59878,4,40
1,7,5,53452,4,39
3,5,4,7000,4,39
3,2,0,9024,4,40
1,2,0,20000,4,39
1,2,0,46851,4,40
1,2,0,37335,4,40
1,2,0,111066,4,39
1,2,0,24100,4,39
1,2,0,71847,4,40
1,2,0,36764,4,44
1,2,0,26974,4,39
1,3,1,25562,4,39
1,3,1,28900,4,39
1,4,2,41500,4,42
1,2,0,17912,4,41
1,2,0,20833,4,42
1,4,2,24300,4,40
1,2,0,11581,4,37
1,2,0,11608,4,39
3,3,0,65414,4,34
1,2,0,47700,4,41
1,5,2,71160,4,44
1,2,0,61024,4,39
3,2,1,13243,4,40
1,2,0,189340,4,33
1,3,1,60700,4,39
1,2,0,36003,4,40
1,2,0,17808,4,39
1,4,2,35034,4,39
2,2,1,24050,4,40
1,4,1,28120,4,42
1,4,2,56070,4,39
1,2,0,19518,4,36
3,3,2,12420,4,39
1,6,4,30002,4,37
1,4,2,34100,4,40
1,2,0,71951,4,40
1,2,0,26150,4,40
1,2,0,43686,4,39
1,4,2,53900,4,39
1,2,0,89018,4,40
1,5,3,31622,4,34
1,2,0,62199,4,43
1,4,2,35150,4,39
2,2,1,30000,4,39
3,3,2,12506,4,39
3,3,1,49565,4,40
1,2,0,59128,4,40
1,2,0,64091,4,34
1,5,3,48000,4,40
1,3,0,24000,4,39
1,2,0,30379,4,42
1,4,2,45485,4,39
1,2,0,22277,4,43
1,2,0,30452,4,34
1,4,1,42075,4,44
3,6,2,60292,4,39
3,3,2,35412,4,39
3,4,3,26934,4,39
1,4,1,58900,4,40
1,4,0,16456,4,34
3,2,1,4548,4,39
1,3,0,38150,4,34
1,2,0,13161,4,40
1,3,1,22000,4,39
1,3,1,22266,4,39
1,3,1,3400,4,37
2,2,0,35801,4,34
3,2,1,1704,4,40
2,2,0,18674,4,40
1,2,0,35094,4,36
2,2,1,8180,4,39
3,2,0,7488,4,35
1,2,0,22550,4,39
1,5,3,26343,4,41
1,2,0,77564,4,39
1,2,0,20372,4,37
1,2,0,60,4,40
3,4,2,5974,4,39
1,2,0,24867,4,39
1,4,2,82283,4,39
3,3,2,7692,4,39
3,2,1,10421,4,39
1,6,3,20166,4,33
2,3,0,7982,4,39
1,2,0,7982,4,34
1,3,1,38045,4,40
2,4,3,30100,4,40
1,2,0,13551,4,34
1,4,2,10220,4,34
3,4,3,8375,4,39
1,4,1,12748,4,39
3,2,1,0,4,37
1,3,0,34516,4,40
3,3,2,11570,4,39
1,3,0,11609,4,39
1,2,0,41951,4,39
1,2,0,26723,4,39
3,2,1,25000,4,40
1,4,2,40734,4,39
1,2,0,13226,4,43
1,4,2,40010,4,39
3,3,2,8301,4,40
1,4,2,23086,4,37
1,2,0,46000,4,44
1,2,0,21422,4,39
1,2,0,61904,4,43
1,2,0,44011,4,40
2,2,1,14352,4,41
1,2,0,23380,4,35
1,2,0,34512,4,39
1,5,3,34720,4,39
1,2,0,67600,4,45
1,3,1,47980,4,43
1,6,4,32002,4,39
1,2,0,25584,4,34
1,2,0,51570,4,40
1,4,2,46900,4,39
1,4,2,32000,4,37
1,5,3,63400,4,41
3,3,2,4272,4,37
3,2,1,15910,4,40
3,3,2,17000,4,41
3,2,1,8000,4,40
1,2,0,28986,4,46
1,2,0,25000,4,42
1,2,0,25196,4,39
3,3,2,8067,4,40
1,4,2,60150,4,43
2,2,1,56500,4,46
3,2,1,22810,4,44
1,2,0,86616,4,45
1,6,4,45024,4,43
1,2,0,17284,4,34
1,2,0,46600,4,40
1,2,0,33282,4,40
1,4,2,98650,4,43
1,2,0,17004,4,39
1,4,0,69359,4,43
1,4,0,76694,4,40
1,2,0,49421,4,39
1,2,0,64686,4,39
1,4,2,41732,4,43
1,5,3,74285,4,40
3,3,1,24465,4,40
1,4,0,85809,4,39
1,2,0,73000,4,39
1,3,1,26850,4,39
1,2,0,33324,4,41
3,2,0,26160,4,39
1,3,0,50459,4,43
1,3,1,14330,4,39
3,5,3,0,4,34
1,4,2,4368,4,39
1,5,3,11000,4,39
1,4,2,18560,4,39
1,2,0,76986,4,40
3,2,1,48475,4,43
3,3,2,4360,4,43
1,2,0,30492,4,43
1,2,0,104499,4,45
1,4,0,78360,4,44
1,3,1,90524,4,43
2,4,0,16094,4,39
3,2,1,2494,4,34
1,4,2,33547,4,40
1,2,0,63058,4,39
1,3,0,96710,4,43
1,2,0,103480,4,44
1,3,1,40100,4,39
3,4,2,67346,4,43
1,2,0,56650,4,39
1,3,1,64000,4,41
1,2,0,20195,4,40
1,2,0,28730,4,43
1,2,0,72100,4,43
1,2,0,51000,4,39
1,2,0,20760,4,43
1,3,1,88600,4,43
1,2,0,26500,4,39
1,2,0,17481,4,39
3,3,2,6372,4,40
3,2,1,627,4,39
1,2,0,57682,4,40
1,2,0,18592,4,34
2,2,0,28826,4,39
1,5,2,17900,4,43
1,4,2,46014,4,40
1,4,2,54100,4,41
2,2,1,49000,4,40
1,4,2,29200,4,43
1,4,2,39100,4,39
1,4,2,34649,4,43
2,2,0,45500,4,43
1,4,2,48500,4,40
1,4,1,36470,4,40
1,4,2,76178,4,43
1,2,0,34150,4,40
1,3,1,45300,4,40
2,2,0,61377,4,43
1,2,0,12907,4,39
2,2,0,40580,4,41
3,2,0,23958,4,39
1,4,2,20849,4,39
1,2,0,46920,4,39
1,2,0,24345,4,39
1,2,0,14350,4,39
1,2,0,56795,4,39
1,3,1,63230,4,39
1,3,1,67928,4,43
1,4,2,41100,4,40
1,2,0,38303,4,40
1,2,0,47388,4,43
3,2,0,29626,4,36
1,3,1,71110,4,45
1,2,0,72013,4,39
1,2,0,31350,4,39
1,2,0,14400,4,39
1,3,0,77315,4,44
1,2,0,40150,4,43
2,6,0,61911,4,40
1,5,3,38300,4,38
1,4,2,67016,4,44
1,3,1,86726,4,40
1,7,5,63736,4,40
1,4,2,87000,4,39
1,5,0,118100,4,44
3,2,1,15000,4,40
1,3,1,22701,4,39
1,2,0,22360,4,40
1,2,0,95125,4,39
1,2,0,147895,4,43
1,5,3,15157,4,34
1,2,0,72800,4,45
1,5,3,37010,4,44
1,8,3,52080,4,43
3,3,2,3040,4,39
1,2,0,23452,4,46
3,4,3,51480,4,43
2,2,0,53100,4,43
1,2,0,90200,4,43
1,4,0,70495,4,43
3,2,0,22532,4,37
1,2,0,32007,4,39
1,2,0,41270,4,40
3,2,0,52024,4,40
1,3,0,87608,4,39
1,2,0,15570,4,35
3,3,2,900,4,37
3,4,3,15500,4,39
1,4,2,65419,4,39
1,2,0,72000,4,43
3,6,0,10902,4,39
1,2,0,-2000,4,40
1,3,1,7000,4,39
3,3,2,6252,4,37
3,4,2,3500,4,37
1,3,0,122324,4,46
1,4,2,27976,4,40
3,5,0,46500,4,39
1,4,2,18500,4,39
3,2,0,27940,4,39
1,2,0,25282,4,43
1,2,0,20230,4,45
1,2,0,66400,4,39
1,2,0,59920,4,40
1,3,1,43484,4,43
1,2,0,35780,4,40
1,2,0,100000,4,43
1,2,0,82605,4,44
2,3,2,92700,4,43
1,2,0,101400,4,44
1,3,0,140340,4,43
1,4,2,34437,4,39
1,4,1,103085,4,40
1,2,0,139610,4,39
1,4,1,50979,4,39
3,4,0,24093,4,40
2,3,2,3500,4,40
1,3,0,56391,4,43
1,4,0,57020,4,36
3,2,1,5520,4,40
1,2,0,32000,4,39
1,2,0,34845,4,44
3,2,0,30767,4,39
1,2,0,74300,4,43
1,3,1,43650,4,38
1,4,2,100299,4,43
1,4,0,40671,4,36
1,4,2,52500,4,45
3,2,0,63569,4,44
2,2,1,25237,4,39
1,4,2,25308,4,40
1,3,1,30200,4,39
3,2,0,25200,4,39
1,2,0,17534,4,39
3,4,2,20740,4,34
3,2,1,3924,4,39
1,2,0,20000,4,39
1,3,0,20403,4,33
3,2,1,47765,4,43
1,3,0,39735,4,39
1,6,4,35000,4,39
1,5,3,51950,4,43
1,3,1,14060,4,39
1,2,0,50200,4,43
1,3,0,80245,4,39
1,3,1,112000,4,40
2,4,0,119741,4,44
1,5,3,20122,4,43
1,4,2,51372,4,36
1,3,0,140999,4,43
1,2,0,60950,4,43
2,2,0,69422,4,39
1,2,0,143073,4,43
1,3,1,65001,4,46
1,2,0,75326,4,40
1,4,2,52100,4,44
1,5,2,54548,4,40
1,3,1,46220,4,39
3,2,0,21251,4,39
1,2,0,35070,4,40
1,4,0,92059,4,39
3,3,0,28781,4,40
1,3,1,64680,4,43
2,2,1,25200,4,40
1,4,2,59000,4,44
3,3,1,10460,4,39
1,5,3,43570,4,40
1,8,4,46300,4,44
1,2,0,34300,4,39
1,4,0,36527,4,40
3,2,1,627,4,39
1,4,2,48543,4,40
1,5,3,39050,4,39
3,3,0,81504,4,39
1,2,0,36075,4,39
3,4,3,40500,4,40
1,2,0,21489,4,34
1,3,1,54900,4,43
1,3,1,43010,4,39
1,2,0,29000,4,45
1,2,0,22524,4,39
1,7,5,115500,4,43
3,3,0,27718,4,37
3,2,1,13718,4,38
3,4,3,24005,4,39
1,3,0,19125,4,40
3,6,1,86583,4,40
3,2,1,15059,4,40
3,2,1,16025,4,39
1,4,0,88392,4,42
3,2,1,11589,4,40
3,4,2,53879,4,34
1,3,1,82060,4,43
1,3,1,194299,4,45
1,2,0,170557,4,45
1,2,0,125997,4,45
1,2,0,43239,4,40
3,2,0,63101,4,39
1,6,4,22802,4,39
1,3,1,59282,4,39
1,6,4,19602,4,42
1,4,2,25481,4,40
1,3,1,7536,4,35
1,7,3,35166,4,39
1,2,0,7972,4,31
1,2,0,13935,4,39
1,3,1,14317,4,36
1,3,1,61800,4,40
1,2,0,58500,4,40
3,2,1,31030,4,40
1,4,2,112637,4,43
1,4,2,58296,4,44
1,2,0,50202,4,44
3,2,1,35270,4,39
1,5,3,24000,4,39
3,4,3,20171,4,35
1,2,0,34235,4,40
1,2,0,59156,4,43
1,4,2,47800,4,41
3,3,2,37188,4,40
3,3,1,39630,4,39
1,4,2,29000,4,39
1,2,0,37860,4,43
3,2,0,34780,4,39
1,5,3,64669,4,41
1,3,1,51526,4,43
1,4,0,99956,4,39
1,4,2,48739,4,39
1,2,0,17368,4,39
1,4,2,32840,4,41
1,5,1,57200,4,39
3,4,0,48366,4,39
1,3,1,28888,4,40
1,2,0,57476,4,39
2,3,0,31540,4,42
1,3,1,12501,4,39
1,4,2,39550,4,39
1,3,1,46010,4,40
1,2,0,47755,4,40
3,2,0,30372,4,43
1,3,0,46841,4,39
3,2,1,11468,4,39
1,2,0,28224,4,40
1,2,0,20402,4,40
3,2,1,5400,4,40
1,3,1,25948,4,37
1,3,1,41206,4,43
3,3,2,42570,4,40
1,3,1,25028,4,42
1,3,1,135155,4,39
3,2,1,32500,4,46
1,5,3,71066,4,44
3,5,4,3170,4,40
1,2,0,54036,4,43
1,5,1,57581,4,44
1,4,1,33881,4,43
1,3,1,50012,4,39
1,2,0,50000,4,43
3,3,2,68615,4,44
1,5,2,33836,4,39
1,3,0,141361,4,39
1,2,0,48600,4,39
1,7,1,40790,4,39
3,4,3,3200,4,39
1,5,3,60200,4,44
1,4,2,41000,4,40
1,4,0,75230,4,39
1,3,1,53300,4,43
1,2,0,21986,4,44
1,2,0,13074,4,41
3,2,1,31850,4,40
1,4,2,60992,4,41
1,4,0,72606,4,39
1,3,1,23560,4,39
3,2,1,6930,4,39
1,4,2,49748,4,39
1,3,1,22967,4,42
1,3,0,50007,4,40
1,2,0,26510,4,43
1,2,0,30337,4,42
1,2,0,39619,4,39
1,5,3,69990,4,43
1,2,0,49848,4,39
1,2,0,40600,4,43
1,2,0,78956,4,40
1,2,0,124652,4,43
1,5,3,76682,4,43
1,3,1,47876,4,40
1,4,2,30850,4,40
1,4,2,32930,4,39
3,2,1,19010,4,44
1,2,0,31280,4,40
1,4,2,48180,4,39
1,4,2,24520,4,39
1,4,1,76510,4,42
2,2,0,58237,4,36
1,3,1,104500,4,43
1,2,0,73984,4,42
1,3,1,81250,4,43
1,2,0,36000,4,34
1,4,2,47216,4,42
1,3,0,56950,4,46
3,2,0,26962,4,39
1,4,2,50500,4,40
1,2,0,52250,4,40
1,3,0,73000,4,40
1,3,1,101799,4,44
1,5,3,105024,4,45
1,5,3,208661,4,45
1,2,0,44000,4,42
1,2,0,54500,4,39
1,2,0,76549,4,39
1,2,0,239000,4,44
1,5,1,79968,4,46
1,3,1,117686,4,43
1,2,0,61844,4,46
1,3,0,86705,4,44
1,2,0,36502,4,43
1,5,1,93337,4,45
1,3,1,116500,4,43
1,2,0,42794,4,43
1,3,0,45040,4,39
1,4,2,19625,4,39
3,4,2,102897,4,43
1,6,4,37265,4,41
1,2,0,79801,4,40
1,2,0,13520,4,37
1,2,0,58000,4,40
1,2,0,19246,4,37
1,3,0,68998,4,42
1,2,0,16785,4,37
3,2,0,28922,4,43
3,3,2,4200,4,39
1,2,0,20517,4,34
1,2,0,17826,4,34
1,2,0,21572,4,40
1,2,0,18622,4,39
2,2,0,45341,4,43
1,3,0,132000,4,44
1,2,0,38500,4,43
1,3,1,72501,4,43
1,2,0,29113,4,43
1,4,2,42675,4,42
1,4,2,44950,4,43
1,3,1,44854,4,40
1,4,0,44873,4,43
1,2,0,46575,4,43
3,2,1,4500,4,37
1,3,1,22100,4,39
1,4,2,41100,4,43
1,4,2,14645,4,40
1,5,3,16400,4,42
1,3,1,12108,4,41
1,2,0,23639,4,40
1,2,0,55477,4,43
1,5,3,53058,4,42
1,2,0,21612,4,39
3,3,2,8060,4,39
3,2,1,16630,4,38
1,2,0,28070,4,34
3,3,0,23354,4,34
1,4,1,59286,4,39
1,5,3,46160,4,40
1,2,0,12170,4,39
2,2,0,35400,4,41
1,4,2,42500,4,39
1,2,0,46850,4,39
1,4,2,93275,4,43
1,2,0,9840,4,39
1,3,1,24907,4,39
1,2,0,40937,4,42
1,2,0,94301,4,43
1,3,1,45150,4,43
1,4,2,39328,4,39
1,4,2,25316,4,39
1,2,0,12605,4,39
1,3,0,20008,4,39
1,6,4,12400,4,32
1,3,1,44425,4,39
1,3,1,52732,4,39
1,2,0,19173,4,42
1,3,1,46129,4,40
1,2,0,37475,4,46
1,5,3,40200,4,40
1,3,1,14060,4,39
3,2,0,14432,4,38
1,2,0,34112,4,41
3,3,2,21505,4,40
1,2,0,40576,4,43
1,6,4,32266,4,34
1,4,2,28800,4,35
1,2,0,65532,4,39
1,2,0,19563,4,33
1,3,1,101690,4,42
1,2,0,27372,4,36
1,2,0,20632,4,32
1,5,3,12000,4,39
1,4,2,29100,4,39
1,2,0,17214,4,39
1,2,0,22808,4,40
1,4,0,9755,4,41
1,3,1,87500,4,43
1,2,0,45220,4,39
3,3,1,13130,4,41
1,2,0,59720,4,44
1,2,0,24500,4,39
1,2,0,12420,4,36
1,2,0,35206,4,44
1,2,0,21993,4,39
2,2,0,15280,4,39
1,2,0,19202,4,41
3,3,2,21960,4,34
1,3,0,31715,4,34
1,3,1,41892,4,39
1,4,2,50404,4,41
1,4,0,105519,4,39
3,3,2,2712,4,39
1,7,4,13000,4,32
1,5,3,17993,4,37
2,2,0,12103,4,39
3,4,1,7219,4,40
3,2,1,1275,4,37
1,2,0,67500,4,39
3,2,0,36097,4,39
1,3,0,71000,4,40
3,3,2,28769,4,39
3,2,0,11096,4,34
1,3,0,44767,4,39
1,2,0,6267,4,34
1,3,1,12485,4,37
